timestamp,user_id,session_id,fsr_front_left,fsr_front_right,fsr_back_left,fsr_back_right,total_pressure,lr_balance,fb_balance,tilt_x,tilt_y,tilt_z,head_distance_cm,posture_score,posture_class,alert_status,break_flag,exercise_recommendation,exercise_completed
4/16/2026 19:23,user_001,session_1_3,2029,1589,1797,1815,7230,5.84,-0.08,-0.28,2.13,8.6,60.4,81,neutral,0,0,none,0
4/16/2026 19:23,user_001,session_1_3,1998,1709,1890,1955,7552,2.97,1.83,1.52,3.36,8.55,70.4,71,neutral,0,0,none,0
4/16/2026 19:23,user_001,session_1_3,1920,1748,1712,2014,7394,-1.76,0.78,-0.44,1.73,9.57,71.9,85,good,0,0,none,0
4/16/2026 19:24,user_001,session_1_3,1761,1884,1737,1705,7087,-1.28,-2.86,0.31,-0.03,9.05,52.7,98,good,0,0,none,0
4/16/2026 19:24,user_001,session_1_3,1915,1747,1910,2023,7595,0.72,3.57,-0.32,0.18,8.67,61,97,good,0,0,none,0
4/16/2026 19:24,user_001,session_1_3,1837,1943,1574,1907,7261,-6.05,-4.12,-0.13,1.14,8.87,56.3,87,good,0,0,none,0
4/16/2026 19:24,user_001,session_1_3,1823,1364,1488,1717,6392,3.6,0.28,-0.71,2.15,9.2,63,81,neutral,0,0,none,0
4/16/2026 19:24,user_001,session_1_3,1854,1981,1784,1921,7540,-3.5,-1.72,0.28,1.66,8.77,66.3,85,good,0,0,none,0
4/16/2026 19:24,user_001,session_1_3,2057,1871,1657,1630,7215,2.95,-8.88,-0.28,1.68,8.92,73.8,83,good,0,0,none,0
4/16/2026 19:25,user_001,session_1_3,2136,1898,1775,1856,7665,2.05,-5.26,0.26,-0.01,9.8,61.8,97,good,0,0,none,0
4/16/2026 19:25,user_001,session_1_3,1993,1660,1804,1853,7310,3.89,0.05,-0.2,3.21,8.98,55.4,73,neutral,0,0,none,0
4/16/2026 19:25,user_001,session_1_3,1994,1566,1868,1884,7312,5.63,2.63,0.88,1.46,9.44,46.7,85,good,0,0,none,0
4/16/2026 19:25,user_001,session_1_3,1935,1869,1811,1857,7472,0.27,-1.82,-0.26,2.14,8.58,56,82,neutral,0,0,none,0
4/16/2026 19:25,user_001,session_1_3,1890,1631,1752,1636,6909,5.43,-1.93,-0.59,4.46,9.55,53.8,62,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:25,user_001,session_1_3,1795,1593,1648,2223,7259,-5.14,6.65,-0.78,1.45,9.4,42.7,83,good,0,0,neck_stretch,0
4/16/2026 19:26,user_001,session_1_3,1843,1706,1520,1505,6574,2.31,-7.97,-0.38,2.04,9.06,63.5,80,neutral,0,0,none,0
4/16/2026 19:26,user_001,session_1_3,1951,1763,1888,2053,7655,0.3,2.97,-0.14,2.19,9.38,60.9,81,neutral,0,0,none,0
4/16/2026 19:26,user_001,session_1_3,1793,1695,1515,1771,6774,-2.33,-2.98,-0.38,2.15,9.83,62.7,81,neutral,0,0,none,0
4/16/2026 19:26,user_001,session_1_3,2153,1912,1879,2212,8156,-1.13,0.32,0.78,2.46,9.41,66,79,neutral,0,0,none,0
4/16/2026 19:26,user_001,session_1_3,1640,1755,1516,1398,6309,0.05,-7.62,0.36,0.26,9.46,57.1,95,good,0,0,none,0
4/16/2026 19:26,user_001,session_1_3,1798,1630,1672,1631,6731,3.11,-1.86,-0.06,1.87,10.35,65.7,83,good,0,0,none,0
4/16/2026 19:27,user_001,session_1_3,1633,1657,1775,1756,6821,-0.07,3.53,0.16,2.01,8.95,60.6,82,neutral,0,0,none,0
4/16/2026 19:27,user_001,session_1_3,2047,1786,1652,1948,7433,-0.47,-3.13,0.22,1.31,8.81,70.5,88,good,0,0,none,0
4/16/2026 19:27,user_001,session_1_3,2380,1825,1804,1815,7824,6.95,-7.49,0.06,-0.16,9.52,67.3,94,good,0,0,none,0
4/16/2026 19:27,user_001,session_1_3,2166,2069,2022,1746,8003,4.66,-5.84,-0.19,0.56,8.46,63,92,good,0,0,none,0
4/16/2026 19:27,user_001,session_1_3,2152,2048,1966,1765,7931,3.85,-5.91,0.03,-0.39,9.28,62.4,93,good,0,0,none,0
4/16/2026 19:27,user_001,session_1_3,2183,1997,1918,1804,7902,3.8,-5.8,-0.45,1.74,8.57,37.9,79,good,0,0,neck_stretch,0
4/16/2026 19:28,user_001,session_1_3,2059,1878,1777,1849,7563,1.44,-4.11,0.18,2.55,9.05,58.4,77,neutral,0,0,none,0
4/16/2026 19:28,user_001,session_1_3,1680,1878,1757,1668,6983,-1.56,-1.9,-0.43,2.46,9.37,58.6,79,neutral,0,0,none,0
4/16/2026 19:28,user_001,session_1_3,1946,1933,1722,1908,7509,-2.3,-3.32,0.75,0.63,9.85,67.7,93,good,0,0,none,0
4/16/2026 19:28,user_001,session_1_3,2007,1654,1439,1836,6936,-0.63,-5.57,0.04,1.66,9.57,41.1,82,good,0,0,neck_stretch,0
4/16/2026 19:28,user_001,session_1_3,1983,1872,1793,1907,7555,-0.04,-2.05,-0.44,0.48,8.97,63.1,95,good,0,0,none,0
4/16/2026 19:28,user_001,session_1_3,2014,1480,1766,1972,7232,4.54,3.37,0.01,-1.31,8.48,48.8,87,good,0,0,none,0
4/16/2026 19:29,user_001,session_1_3,2140,1837,1913,1989,7879,2.88,-0.95,0.25,2.85,9.35,57.6,76,neutral,0,0,none,0
4/16/2026 19:29,user_001,session_1_3,1812,1614,1852,1646,6924,5.83,1.04,-0.62,0.89,9.07,56.3,90,good,0,0,none,0
4/16/2026 19:29,user_001,session_1_3,1913,1972,1695,1911,7491,-3.67,-3.72,0.45,3.11,9.69,56.2,72,neutral,0,0,none,0
4/16/2026 19:29,user_001,session_1_3,1881,2009,1853,2009,7752,-3.66,-0.36,-0.18,1.03,9,58.9,90,good,0,0,none,0
4/16/2026 19:29,user_001,session_1_3,2296,2049,1937,1966,8248,2.64,-5.36,0.05,1.8,9.08,56.6,83,good,0,0,none,0
4/16/2026 19:29,user_001,session_1_3,2198,2119,1726,2022,8065,-2.69,-7.06,0.75,2.24,8.65,49,79,neutral,0,0,none,0
4/16/2026 19:30,user_001,session_1_3,1860,1880,1806,1906,7452,-1.61,-0.38,-0.18,2.27,9.15,58.8,81,neutral,0,0,none,0
4/16/2026 19:30,user_001,session_1_3,1696,1472,1459,1519,6146,2.67,-3.09,-0.13,2.45,9.88,62.8,78,neutral,0,0,none,0
4/16/2026 19:30,user_001,session_1_3,2253,1998,2014,2184,8449,1.01,-0.63,0.6,2.43,8.78,51.4,80,neutral,0,0,none,0
4/16/2026 19:30,user_001,session_1_3,1838,1836,1877,2111,7662,-3.03,4.1,0.67,4.88,8.99,48,58,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:30,user_001,session_1_3,2107,2260,1738,2277,8382,-8.26,-4.2,-0.76,2.13,9.37,43.7,78,neutral,0,0,neck_stretch,0
4/16/2026 19:30,user_001,session_1_3,1906,1725,1958,2098,7687,0.53,5.53,-0.84,0.21,9.3,57.6,96,good,0,0,none,0
4/16/2026 19:31,user_001,session_1_3,2253,1999,1813,2163,8228,-1.17,-3.35,0.91,1.61,9.26,52,85,good,0,0,none,0
4/16/2026 19:31,user_001,session_1_3,1765,1987,1751,1862,7365,-4.52,-1.89,0.15,1.71,8.42,58.5,84,good,0,0,none,0
4/16/2026 19:31,user_001,session_1_3,2021,1729,1864,2105,7719,0.66,2.84,0.21,1.36,9.18,52.6,88,good,0,0,none,0
4/16/2026 19:31,user_001,session_1_3,1862,1680,1738,1973,7253,-0.73,2.33,-0.03,2.94,9.49,59,75,neutral,0,0,none,0
4/16/2026 19:31,user_001,session_1_3,2229,1986,1956,2227,8398,-0.33,-0.38,-0.18,2.42,9.83,52.2,80,neutral,0,0,none,0
4/16/2026 19:31,user_001,session_1_3,2177,1763,1786,1964,7690,3.07,-2.47,0.04,-0.28,9.68,54.9,96,good,0,0,none,0
4/16/2026 19:32,user_001,session_1_3,1954,1807,1655,2081,7497,-3.72,-0.33,-0.04,2.49,9.6,60.9,78,neutral,0,0,none,0
4/16/2026 19:32,user_001,session_1_3,1848,1552,1627,1753,6780,2.51,-0.29,-0.38,2.17,9.16,57.4,81,neutral,0,0,none,0
4/16/2026 19:32,user_001,session_1_3,2126,2123,2275,2177,8701,1.16,2.33,-0.07,-0.23,9.05,47,97,good,0,0,none,0
4/16/2026 19:32,user_001,session_1_3,2189,1864,1824,2250,8127,-1.24,0.26,0.3,1.48,9.39,57.3,87,good,0,0,none,0
4/16/2026 19:32,user_001,session_1_3,1489,1965,1986,2020,7460,-6.84,7.4,0.74,0.69,8.6,46.4,90,good,0,0,none,0
4/16/2026 19:32,user_001,session_1_3,2069,1537,1741,1982,7329,3.97,1.6,-0.14,1.84,8.99,59.8,83,good,0,0,none,0
4/16/2026 19:33,user_001,session_1_3,2097,1969,1819,1791,7676,2.03,-5.94,0.28,3.41,9.37,64.4,70,neutral,0,0,none,0
4/16/2026 19:33,user_001,session_1_3,1860,1940,1725,1815,7340,-2.32,-3.54,0.13,3.33,8.98,56.5,71,neutral,0,0,none,0
4/16/2026 19:33,user_001,session_1_3,1705,1374,1502,1618,6199,3.47,0.66,0.17,1.03,9.14,46.9,90,good,0,0,none,0
4/16/2026 19:33,user_001,session_1_3,2071,1744,1931,1775,7521,6.42,-1.45,-0.57,1.56,9.13,47.7,85,good,0,0,none,0
4/16/2026 19:33,user_001,session_1_3,2027,1560,1597,1574,6758,7.25,-6.16,0.34,1.83,9.55,46.6,81,good,0,0,none,0
4/16/2026 19:33,user_001,session_1_3,1587,1710,1487,1627,6411,-4.1,-2.85,-0.39,2.25,9.69,60.9,79,neutral,0,0,none,0
4/16/2026 19:34,user_001,session_1_3,2379,1849,1949,2025,8202,5.54,-3.1,-0.26,1.17,8.88,58.3,88,good,0,0,none,0
4/16/2026 19:34,user_001,session_1_3,1665,1787,1801,1828,7081,-2.1,2.5,-0.1,1.26,9.36,57,88,good,0,0,none,0
4/16/2026 19:34,user_001,session_1_3,2125,1706,2065,1888,7784,7.66,1.57,0.21,-1.59,9.04,57.4,84,good,0,0,none,0
4/16/2026 19:34,user_001,session_1_3,1663,1693,1407,1872,6635,-7.46,-1.16,-0.23,3.1,9.69,63.4,72,neutral,0,0,none,0
4/16/2026 19:34,user_001,session_1_3,1925,1977,1830,1693,7425,1.14,-5.1,-0.2,2.58,8.64,47.3,77,neutral,0,0,none,0
4/16/2026 19:34,user_001,session_1_3,1579,1576,1392,1762,6309,-5.82,-0.02,0.24,3.54,8.71,75.9,69,neutral,0,0,none,0
4/16/2026 19:35,user_001,session_1_3,2209,1899,1900,1865,7873,4.38,-4.36,-0.09,0.13,9.72,54.1,96,good,0,0,none,0
4/16/2026 19:35,user_001,session_1_3,1865,1575,1751,1952,7143,1.25,3.68,0.55,2.34,8.95,61.2,79,neutral,0,0,none,0
4/16/2026 19:35,user_001,session_1_3,1962,1609,1406,1718,6695,0.61,-6.68,0.07,0.66,8.93,59.8,92,good,0,0,none,0
4/16/2026 19:35,user_001,session_1_3,1991,1902,1833,2225,7951,-3.81,2.08,-0.26,2.36,8.97,48.9,79,neutral,0,0,none,0
4/16/2026 19:35,user_001,session_1_3,2018,1781,1729,1638,7166,4.58,-6.03,0.03,2.23,9.58,47.5,78,neutral,0,0,none,0
4/16/2026 19:35,user_001,session_1_3,1913,1754,1495,1728,6890,-1.07,-6.44,0.38,1.08,9.23,55.9,89,good,0,0,none,0
4/16/2026 19:36,user_001,session_1_3,1898,1712,1590,1932,7132,-2.19,-1.23,-0.27,1.71,9.67,48,85,good,0,0,none,0
4/16/2026 19:36,user_001,session_1_3,2086,1885,1852,1980,7803,0.94,-1.78,0.24,2.66,9.03,56.5,77,neutral,0,0,none,0
4/16/2026 19:36,user_001,session_1_3,1991,1872,1847,2097,7807,-1.68,1.04,0.03,2.28,8.76,60.9,80,neutral,0,0,none,0
4/16/2026 19:36,user_001,session_1_3,1972,1790,1882,1939,7583,1.65,0.78,-0.08,1.08,9.08,65.7,90,good,0,0,none,0
4/16/2026 19:36,user_001,session_1_3,1903,1387,1428,1753,6471,2.95,-1.68,-0.42,2.43,9.01,63.4,79,neutral,0,0,none,0
4/16/2026 19:36,user_001,session_1_3,2111,1686,1914,1945,7656,5.15,0.81,-0.11,3.72,9.62,63.1,68,neutral,0,0,none,0
4/16/2026 19:37,user_001,session_1_3,2107,1562,1848,2083,7600,4.08,3.45,-0.64,2.13,8.6,47.3,80,neutral,0,0,none,0
4/16/2026 19:37,user_001,session_1_3,2082,2090,1940,1855,7967,0.97,-4.73,0.6,3.36,8.79,54.6,71,neutral,0,0,none,0
4/16/2026 19:37,user_001,session_1_3,2054,1936,1718,1926,7634,-1.18,-4.53,0.55,1.15,9.44,68.1,89,good,0,0,none,0
4/16/2026 19:37,user_001,session_1_3,2231,1547,1818,2218,7814,3.63,3.3,0.47,2.25,9.29,63.3,79,neutral,0,0,none,0
4/16/2026 19:37,user_001,session_1_3,1971,1772,2058,2139,7940,1.49,5.72,0,3.79,8.99,55.1,67,neutral,0,0,none,0
4/16/2026 19:37,user_001,session_1_3,2181,1689,1890,1724,7484,8.79,-3.42,0.07,2.82,9.58,56.6,73,neutral,0,0,none,0
4/16/2026 19:38,user_001,session_1_3,1799,1643,1566,1558,6566,2.5,-4.84,-0.66,2.94,9.03,55.1,74,neutral,0,0,none,0
4/16/2026 19:38,user_001,session_1_3,1773,1519,1376,1675,6343,-0.71,-3.8,-0.12,0.24,9.02,62.9,96,good,0,0,none,0
4/16/2026 19:38,user_001,session_1_3,1884,1810,1868,1986,7548,-0.58,2.12,1.22,3.75,9.88,56,69,neutral,0,0,none,0
4/16/2026 19:38,user_001,session_1_3,2321,1789,1941,2165,8216,3.75,-0.05,-0.54,5.13,8.91,59.3,58,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:38,user_001,session_1_3,1928,1890,1499,2151,7468,-8.22,-2.25,0.47,2.49,8.84,57.8,76,neutral,0,0,none,0
4/16/2026 19:38,user_001,session_1_3,1740,1727,1294,1853,6614,-8.26,-4.84,-0.82,2.45,8.69,52.4,76,neutral,0,0,none,0
4/16/2026 19:39,user_001,session_1_3,1696,1701,1260,1670,6327,-6.56,-7.38,0.13,2.01,9.31,56.5,79,neutral,0,0,none,0
4/16/2026 19:39,user_001,session_1_3,1879,1860,1893,2004,7636,-1.2,2.07,-0.91,1.87,9.5,64.6,84,good,0,0,none,0
4/16/2026 19:39,user_001,session_1_3,2257,2178,1989,2217,8641,-1.72,-2.65,0.21,2.23,9.18,66.8,80,neutral,0,0,none,0
4/16/2026 19:39,user_001,session_1_3,1974,1907,1825,1913,7619,-0.28,-1.88,-0.19,3.93,9.61,58.6,67,neutral,0,0,none,0
4/16/2026 19:39,user_001,session_1_3,2034,2138,1945,1920,8037,-0.98,-3.82,0.15,2.62,9.14,52.9,77,neutral,0,0,none,0
4/16/2026 19:39,user_001,session_1_3,1733,1486,1551,1701,6471,1.5,0.51,-0.37,3.59,8.61,66.1,70,neutral,0,0,none,0
4/16/2026 19:40,user_001,session_1_3,1786,1347,1552,2051,6736,-0.89,6.98,-0.18,2.28,8.62,60.3,79,neutral,0,0,none,0
4/16/2026 19:40,user_001,session_1_3,1937,2112,1685,1937,7671,-5.57,-5.57,0.35,2.09,8.99,57.4,79,neutral,0,0,none,0
4/16/2026 19:40,user_001,session_1_3,2258,2044,1920,2348,8570,-2.5,-0.4,0.33,1.23,9.08,49.6,89,good,0,0,none,0
4/16/2026 19:40,user_001,session_1_3,2173,1826,2256,2029,8284,6.93,3.45,0.59,3.98,9.91,48.4,65,neutral,0,0,none,0
4/16/2026 19:40,user_001,session_1_3,1932,1776,1965,2049,7722,0.93,3.96,-0.49,2.14,9.41,55,81,neutral,0,0,none,0
4/16/2026 19:40,user_001,session_1_3,1894,1764,1672,1890,7220,-1.22,-1.33,0.01,2.59,9.03,48.1,78,neutral,0,0,none,0
4/16/2026 19:41,user_001,session_1_3,2052,1762,1492,1856,7162,-1.03,-6.51,-0.37,1.67,8.97,51.6,84,good,0,0,none,0
4/16/2026 19:41,user_001,session_1_3,1650,1641,1507,1902,6700,-5.76,1.76,-0.74,1.58,9.59,52,85,good,0,0,none,0
4/16/2026 19:41,user_001,session_1_3,2076,1861,1790,1769,7496,3.15,-5.04,-0.05,2.25,9.32,45.7,79,neutral,0,0,none,0
4/16/2026 19:41,user_001,session_1_3,1672,1418,1570,1947,6607,-1.86,6.46,-0.15,3.28,8.93,50.2,71,neutral,0,0,none,0
4/16/2026 19:41,user_001,session_1_3,1878,1538,1682,2136,7234,-1.58,5.56,-0.3,2.91,9.46,68.9,74,neutral,0,0,none,0
4/16/2026 19:41,user_001,session_1_3,1954,1692,1764,1868,7278,2.17,-0.19,-0.07,3.02,9.32,52,75,neutral,0,0,none,0
4/16/2026 19:42,user_001,session_1_3,2122,1962,1874,1898,7856,1.73,-3.97,-0.23,1.02,9.52,52.6,90,good,0,0,none,0
4/16/2026 19:42,user_001,session_1_3,2016,1757,2111,2131,8015,2.98,5.85,-0.54,1.23,9.68,51.5,87,good,0,0,none,0
4/16/2026 19:42,user_001,session_1_3,2011,1680,1740,2023,7454,0.64,0.97,-0.12,2.98,8.92,61.7,75,neutral,0,0,none,0
4/16/2026 19:42,user_001,session_1_3,2061,1803,1837,1878,7579,2.86,-1.97,0.24,1.82,8.75,71,83,good,0,0,none,0
4/16/2026 19:42,user_001,session_1_3,2024,1822,1744,1803,7393,1.93,-4.04,0.49,1.41,8.79,55.5,86,good,0,0,none,0
4/16/2026 19:42,user_001,session_1_3,1933,1845,1764,1930,7472,-1.04,-1.12,0.89,2.82,8.85,62.9,76,neutral,0,0,none,0
4/16/2026 19:43,user_001,session_1_3,1675,2000,1729,1926,7330,-7.12,-0.27,-0.3,-0.88,8.5,53.6,90,good,0,0,none,0
4/16/2026 19:43,user_001,session_1_3,1883,1711,1866,1982,7442,0.75,3.41,-0.88,3.43,9.62,54.9,71,neutral,0,0,none,0
4/16/2026 19:43,user_001,session_1_3,1943,2004,1676,1952,7575,-4.45,-4.21,0.05,0.89,9.58,66.4,90,good,0,0,none,0
4/16/2026 19:43,user_001,session_1_3,2078,1755,1719,2175,7727,-1.72,0.79,0.53,1.72,9.99,64.3,85,good,0,0,none,0
4/16/2026 19:43,user_001,session_1_3,2100,1756,2057,2279,8192,1.49,5.86,-0.02,4.29,9.62,45.9,63,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:43,user_001,session_1_3,1773,1758,1635,1975,7141,-4.55,1.11,0.02,1.31,9.58,47.7,87,good,0,0,none,0
4/16/2026 19:44,user_001,session_1_3,2185,1665,1872,2153,7875,3.03,2.22,-0.08,3.49,8.83,39.8,67,neutral,0,0,neck_stretch,0
4/16/2026 19:44,user_001,session_1_3,1924,1635,1856,1801,7216,4.77,1.36,-1.17,-0.51,9.73,56.1,94,good,0,0,none,0
4/16/2026 19:44,user_001,session_1_3,2090,1725,1683,1849,7347,2.71,-3.85,-0.24,2.62,9.32,35.5,72,neutral,0,0,neck_stretch,0
4/16/2026 19:44,user_001,session_1_3,2158,1965,2055,1959,8137,3.55,-1.34,-0.6,2.94,9.45,56.8,75,neutral,0,0,none,0
4/16/2026 19:44,user_001,session_1_3,1953,1746,1658,1629,6986,3.38,-5.9,-0.09,2.93,8.83,49.6,73,neutral,0,0,none,0
4/16/2026 19:44,user_001,session_1_3,2073,1873,1921,1888,7755,3,-1.77,0.34,2.54,8.57,52.1,78,neutral,0,0,none,0
4/16/2026 19:45,user_001,session_1_3,2075,2006,1799,2095,7975,-2.85,-2.34,-0.52,2.25,9.15,47.3,80,neutral,0,1,none,1
4/16/2026 19:45,user_001,session_1_3,1810,1606,1428,2007,6851,-5.47,0.28,0.15,1.92,9.29,59.2,82,good,0,1,none,0
4/16/2026 19:45,user_001,session_1_3,1969,1503,1926,2162,7560,3.04,8.15,-0.8,3.43,8.96,70.2,69,neutral,0,1,none,0
4/16/2026 19:45,user_001,session_1_3,1817,1542,1348,1949,6656,-4.9,-0.93,0.06,1.4,9.73,53.5,87,good,0,1,none,1
4/16/2026 19:45,user_001,session_1_3,2212,1926,2202,2091,8431,4.71,1.84,0.14,1.79,9.26,66.5,83,good,0,1,none,0
4/16/2026 19:45,user_001,session_1_3,2230,1871,1715,1862,7678,2.76,-6.82,0.18,3.35,9.15,56.9,70,neutral,0,1,none,1
4/16/2026 19:46,user_001,session_1_3,2205,1821,2141,2165,8332,4.32,3.36,-0.03,1.59,9.62,61.6,84,good,0,1,none,1
4/16/2026 19:46,user_001,session_1_3,2374,1669,2069,2289,8401,5.77,3.75,0.17,-0.03,9.54,37.3,93,good,0,1,neck_stretch,1
4/16/2026 19:46,user_001,session_1_3,1806,1748,1555,1769,6878,-2.27,-3.34,0.31,3.28,9.07,59.9,72,neutral,0,1,none,1
4/16/2026 19:46,user_001,session_1_3,1776,1469,1787,1752,6784,5.04,4.33,0.27,4.82,9.25,62.6,58,slouching_forward,0,1,shoulder_roll,0
4/16/2026 19:46,user_001,session_1_3,2175,1773,2226,2015,8189,7.49,3.58,-0.32,2.33,9.37,60.8,78,neutral,0,1,none,1
4/16/2026 19:46,user_001,session_1_3,2031,1713,2101,1969,7814,5.76,4.17,-0.63,3.74,8.8,60.4,67,neutral,0,1,none,0
4/16/2026 19:47,user_001,session_1_3,2058,1514,1896,1601,7069,11.87,-1.06,0.13,3.36,9.22,59.5,69,neutral,0,0,none,0
4/16/2026 19:47,user_001,session_1_3,2112,1922,1741,1959,7734,-0.36,-4.32,-0.16,1.07,9.24,57.2,90,good,0,0,none,0
4/16/2026 19:47,user_001,session_1_3,1796,1688,1667,1993,7144,-3.05,2.46,-0.35,2.8,9.73,53.6,75,neutral,0,0,none,0
4/16/2026 19:47,user_001,session_1_3,2082,1895,1765,1900,7642,0.68,-4.08,-0.92,2.64,9.55,65.1,77,neutral,0,0,none,0
4/16/2026 19:47,user_001,session_1_3,2222,1839,2074,2113,8248,4.17,1.53,-0.53,0.65,9.79,54.9,93,good,0,0,none,0
4/16/2026 19:47,user_001,session_1_3,2504,1906,1911,1909,8230,7.29,-7.17,0.23,3.06,9.4,52.6,71,neutral,0,0,none,0
4/16/2026 19:48,user_001,session_1_3,1860,1421,1470,1798,6549,1.69,-0.2,0.49,5.04,8.98,49,59,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:48,user_001,session_1_3,1696,1379,1605,1613,6293,4.91,2.27,0.24,1.56,9.17,38,81,good,0,0,neck_stretch,0
4/16/2026 19:48,user_001,session_1_3,1974,1590,1822,1902,7288,4.17,2.2,-0.05,4.17,9.09,46.9,64,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:48,user_001,session_1_3,1814,1543,1616,1757,6730,1.93,0.24,-0.61,2.1,9.04,54.7,82,neutral,0,0,none,0
4/16/2026 19:48,user_001,session_1_3,1822,1629,1804,1968,7223,0.4,4.44,0.3,3.97,9.58,47.4,66,neutral,0,0,none,0
4/16/2026 19:48,user_001,session_1_3,2140,1692,1834,2390,8056,-1.34,4.87,-0.47,3.58,9.39,54.4,69,neutral,0,0,none,0
4/16/2026 19:49,user_001,session_1_3,1537,1672,1767,1962,6938,-4.76,7.49,-0.72,5.62,9.5,46.4,56,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:49,user_001,session_1_3,2165,1814,2220,2156,8355,4.97,4.75,-0.27,4.11,9.13,61.4,64,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:49,user_001,session_1_3,2286,1807,2031,1974,8098,6.62,-1.09,-0.48,4.13,9.69,65.5,64,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:49,user_001,session_1_3,1813,1690,1765,2303,7571,-5.48,7.46,-0.04,3.86,9.71,44.1,64,neutral,0,0,neck_stretch,0
4/16/2026 19:49,user_001,session_1_3,1798,1615,1753,1780,6946,2.25,1.73,-0.72,0.85,9.56,54.2,92,good,0,0,none,0
4/16/2026 19:49,user_001,session_1_3,2038,1883,1634,1466,7021,4.6,-11.69,-0.22,3.55,9.13,58,66,neutral,0,0,none,0
4/16/2026 19:50,user_001,session_1_3,1848,1758,1810,1858,7274,0.58,0.85,0.1,4.03,9.31,72.4,67,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:50,user_001,session_1_3,2270,1650,1687,1960,7567,4.59,-3.61,0.08,1.05,8.73,54.6,89,good,0,0,none,0
4/16/2026 19:50,user_001,session_1_3,1938,1946,1825,1842,7551,-0.33,-2.87,-0.29,2.22,9.13,69.2,81,neutral,0,0,none,0
4/16/2026 19:50,user_001,session_1_3,2222,1786,1732,2071,7811,1.24,-2.62,-0.48,3.54,9.3,49.5,70,neutral,0,0,none,0
4/16/2026 19:50,user_001,session_1_3,2116,1989,1589,1814,7508,-1.31,-9.35,0.37,4.73,8.94,52.2,58,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:50,user_001,session_1_3,2151,2003,2116,2043,8313,2.66,0.06,-0.03,3.01,9.08,71.8,75,neutral,0,0,none,0
4/16/2026 19:51,user_001,session_1_3,2432,1832,1751,1967,7982,4.81,-6.84,0.66,5.33,9.45,44.2,56,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:51,user_001,session_1_3,2022,1788,2029,2032,7871,2.93,3.19,0.15,3.13,9.28,59.6,73,neutral,0,0,none,0
4/16/2026 19:51,user_001,session_1_3,2365,1716,1703,2003,7787,4.48,-4.82,-0.81,3.22,8.47,56.6,71,neutral,0,0,none,0
4/16/2026 19:51,user_001,session_1_3,2121,2131,1928,2137,8317,-2.63,-2.25,0.89,3.82,9.8,43.4,67,neutral,0,0,neck_stretch,0
4/16/2026 19:51,user_001,session_1_3,2375,1935,2024,2355,8689,1.25,0.79,-0.02,0.98,8.82,40.2,89,good,0,0,neck_stretch,0
4/16/2026 19:51,user_001,session_1_3,2095,1801,1685,1889,7470,1.2,-4.31,0.09,2.15,9.33,54.7,81,neutral,0,0,none,0
4/16/2026 19:52,user_001,session_1_3,2280,1813,1761,2090,7944,1.74,-3.05,-0.08,1.27,9.3,67.7,88,good,0,0,none,0
4/16/2026 19:52,user_001,session_1_3,2237,1868,2046,2173,8324,2.91,1.37,0.59,2.06,9.83,45.1,82,neutral,0,0,none,0
4/16/2026 19:52,user_001,session_1_3,1853,1629,1740,1788,7010,2.51,0.66,0.23,2.26,9.57,49.5,80,neutral,0,0,none,0
4/16/2026 19:52,user_001,session_1_3,2089,2060,2108,2003,8260,1.62,-0.46,-0.39,2.16,10.27,54.8,82,neutral,0,0,none,0
4/16/2026 19:52,user_001,session_1_3,2251,1917,2264,2121,8553,5.58,2.54,-0.81,3.2,8.58,67.4,72,neutral,0,0,none,0
4/16/2026 19:52,user_001,session_1_3,2125,1700,1863,2207,7895,1.03,3.1,0.96,2.51,9.4,50.6,78,neutral,0,0,none,0
4/16/2026 19:53,user_001,session_1_3,2020,1844,1674,1809,7347,0.56,-5.19,-0.12,2.68,9.85,55.1,76,neutral,0,0,none,0
4/16/2026 19:53,user_001,session_1_3,1970,1289,1782,1636,6677,12.39,2.38,-0.12,4.39,9.75,58.6,60,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:53,user_001,session_1_3,2254,1748,1942,2175,8119,3.36,1.42,0.16,4.19,9.42,65.7,65,slouching_forward,0,0,shoulder_roll,0
4/16/2026 19:53,user_001,session_1_3,1834,1771,1729,2068,7402,-3.73,2.59,0.2,1.79,8.82,48.9,83,good,0,0,none,0
4/16/2026 19:53,user_001,session_1_3,1797,1805,1555,1994,7151,-6.25,-0.74,0.11,2.97,8.86,56.4,74,neutral,0,0,none,0
4/16/2026 19:53,user_001,session_1_3,2106,1752,1632,2155,7645,-2.21,-0.93,0.27,1.28,9.41,50.7,88,good,0,0,none,0
