_id,session_id,timestamp_device,fsr1_adc,fsr2_adc,fsr3_adc,fsr4_adc,fsr1_force_g,fsr2_force_g,fsr3_force_g,fsr4_force_g,fsr1_pressure_pa,fsr2_pressure_pa,fsr3_pressure_pa,fsr4_pressure_pa,fsr1_pressure_kpa,fsr2_pressure_kpa,fsr3_pressure_kpa,fsr4_pressure_kpa,distance_cm,accel_x,accel_y,accel_z,total_force_g,total_pressure_pa,total_pressure_kpa,seat_balance_lr,seat_balance_fb,is_occupied,posture_score,posture_status,bad_posture_type,createdAt,updatedAt,__v,recorded_at_utc,recorded_at_sl,timezone,average_pressure_pa,average_pressure_kpa,front_pressure_adc,back_pressure_adc,left_pressure_adc,right_pressure_adc,total_adc,active_fsr_count,accel_deviation,bad_posture_types[0],bad_posture_types[1],bad_posture_types[2],posture_severity,posture_confidence,posture_reason,created_at_sl,updated_at_sl
69eb1aecc235adfdb7c39528,session_1777015056983,570110,2994,3648,4035,2738,2988,5240,7593.22,2476,231315.1,405652.9,587826.8,191678.8,231.3151,405.6529,587.8268,191.6788,77.518,-9.845877,-0.509946,-1.019892,18297.22,1416473.6,1416.4736,-0.01,-0.145,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:25:32.521Z,2026-04-24T07:25:32.521Z,0,2026-04-24T07:25:32.519Z,4/24/2026 12:55,Asia/Colombo,354118.4,354.1184,5732,7683,6773,6642,13415,4,0.573,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1aeec235adfdb7c3952a,session_1777015056983,575110,3001,3653,3994,2733,3003,5265,7315.254,2466,232476.3,407588.3,566308.1,190904.6,232.4763,407.5883,566.3081,190.9046,77.15785,-9.885103,-0.549172,-0.980665,18049.254,1397277.3,1397.2773,-0.005,-0.143,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:25:34.100Z,2026-04-24T07:25:34.100Z,0,2026-04-24T07:25:34.095Z,4/24/2026 12:55,Asia/Colombo,349319.325,349.319325,5734,7647,6727,6654,13381,4,0.606,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1af0c235adfdb7c3952c,session_1777015056983,580110,2981,3687,4000,2741,2962,5435,7355.932,2482,229302.3,420748.8,569457.2,192143.3,229.3023,420.7488,569.4572,192.1433,70.02345,-9.885103,-0.509946,-1.019892,18234.932,1411651.6,1411.6516,-0.005,-0.147,TRUE,100,good_posture,none,2026-04-24T07:25:36.944Z,2026-04-24T07:25:36.944Z,0,2026-04-24T07:25:36.943Z,4/24/2026 12:55,Asia/Colombo,352912.9,352.9129,5722,7687,6741,6668,13409,4,0.574,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1af5c235adfdb7c3952e,session_1777015056983,585110,2987,3669,4014,2706,2974,5345,7450.848,2412,230231.3,413781.5,576805.1,186724.2,230.2313,413.7815,576.8051,186.7242,80.1591,-9.885103,-0.509946,-0.941438,18181.848,1407542.1,1407.5421,-0.005,-0.149,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:25:41.936Z,2026-04-24T07:25:41.936Z,0,2026-04-24T07:25:41.935Z,4/24/2026 12:55,Asia/Colombo,351885.525,351.885525,5693,7683,6720,6656,13376,4,0.563,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1afbc235adfdb7c39530,session_1777015056983,590110,2999,3649,4009,2723,2998,5245,7416.949,2446,232089.2,406040,574180.8,189356.3,232.0892,406.04,574.1808,189.3563,77.9296,-9.845877,-0.588399,-1.019892,18105.949,1401666.3,1401.6663,-0.006,-0.145,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:25:47.084Z,2026-04-24T07:25:47.084Z,0,2026-04-24T07:25:47.081Z,4/24/2026 12:55,Asia/Colombo,350416.575,350.416575,5722,7658,6732,6648,13380,4,0.65,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1b02c235adfdb7c39534,session_1777015056983,595110,3008,3655,4011,2733,3024,5275,7430.508,2466,234102,408362.5,575230.4,190904.6,234.102,408.3625,575.2304,190.9046,77.63805,-9.885103,-0.549172,-0.980665,18195.508,1408599.5,1408.5995,-0.006,-0.144,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:25:54.653Z,2026-04-24T07:25:54.653Z,0,2026-04-24T07:25:54.650Z,4/24/2026 12:55,Asia/Colombo,352149.875,352.149875,5741,7666,6744,6663,13407,4,0.606,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1b04c235adfdb7c39536,session_1777015056983,600110,3006,3659,4011,2713,3018,5295,7430.508,2426,233637.5,409910.8,575230.4,187808,233.6375,409.9108,575.2304,187.808,74.61965,-9.92433,-0.509946,-1.019892,18169.508,1406586.7,1406.5867,-0.004,-0.146,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:25:56.967Z,2026-04-24T07:25:56.967Z,0,2026-04-24T07:25:56.966Z,4/24/2026 12:55,Asia/Colombo,351646.675,351.646675,5719,7670,6724,6665,13389,4,0.577,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1b09c235adfdb7c39538,session_1777015056983,605110,3008,3650,4009,2735,3024,5250,7416.949,2470,234102,406427.1,574180.8,191214.3,234.102,406.4271,574.1808,191.2143,69.20025,-9.885103,-0.509946,-1.019892,18160.949,1405924.2,1405.9242,-0.006,-0.143,TRUE,100,good_posture,none,2026-04-24T07:26:01.931Z,2026-04-24T07:26:01.931Z,0,2026-04-24T07:26:01.929Z,4/24/2026 12:56,Asia/Colombo,351481.05,351.48105,5743,7659,6744,6658,13402,4,0.574,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b0ec235adfdb7c3953a,session_1777015056983,610110,2866,3643,4019,2719,2732,5215,7484.746,2438,211496.9,403717.6,579429.3,188737,211.4969,403.7176,579.4293,188.737,76.23175,-9.885103,-0.588399,-1.019892,17869.746,1383380.8,1383.3808,-0.017,-0.157,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:26:06.932Z,2026-04-24T07:26:06.932Z,0,2026-04-24T07:26:06.931Z,4/24/2026 12:56,Asia/Colombo,345845.2,345.8452,5585,7662,6738,6509,13247,4,0.651,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1b13c235adfdb7c3953c,session_1777015056983,615110,2946,3610,4005,2725,2892,5050,7389.831,2450,223883.3,390944.2,572081.4,189666,223.8833,390.9442,572.0814,189.666,75.03125,-9.845877,-0.666852,-1.019892,17781.831,1376574.9,1376.5749,-0.013,-0.146,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:26:11.945Z,2026-04-24T07:26:11.945Z,0,2026-04-24T07:26:11.939Z,4/24/2026 12:56,Asia/Colombo,344143.725,344.143725,5671,7615,6730,6556,13286,4,0.727,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1b18c235adfdb7c3953e,session_1777015056983,620110,3002,3641,4008,2708,3006,5205,7410.169,2416,232708.5,402943.4,573655.9,187033.9,232.7085,402.9435,573.6559,187.0339,76.3518,-9.845877,-0.549172,-0.980665,18037.169,1396341.7,1396.3418,-0.005,-0.145,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:26:16.901Z,2026-04-24T07:26:16.901Z,0,2026-04-24T07:26:16.900Z,4/24/2026 12:56,Asia/Colombo,349085.425,349.08545,5710,7649,6716,6643,13359,4,0.605,backward_slouching,,,moderate,medium,Ultrasonic distance is in the backward-slouch range,,
69eb1b1dc235adfdb7c39540,session_1777015056983,625110,2865,3822,3961,2922,2730,6149.152,7091.525,2844,211342.1,476034.7,548988.3,220167.4,211.3421,476.0347,548.9882,220.1674,60.21365,-9.845877,0.470719,-0.784532,18814.677,1456532.5,1456.5324,-0.014,-0.147,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:21.988Z,2026-04-24T07:26:21.988Z,0,2026-04-24T07:26:21.987Z,4/24/2026 12:56,Asia/Colombo,364133.125,364.1331,5787,7783,6883,6687,13570,4,0.436,forward_slouching,,,moderate,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b22c235adfdb7c39544,session_1777015056983,630108,2984,3711,3778,2890,2968,5555,5890,2780,229766.8,430038.6,455972.5,215212.8,229.7668,430.0386,455.9725,215.2128,42.9436,-9.885103,0.431493,-0.706079,17193,1330990.7,1330.9907,0.002,-0.121,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:26.900Z,2026-04-24T07:26:26.900Z,0,2026-04-24T07:26:26.898Z,4/24/2026 12:56,Asia/Colombo,332747.675,332.747675,5874,7489,6668,6695,13363,4,0.429,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range; ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b27c235adfdb7c39546,session_1777015056983,635108,2925,3917,3950,3175,2850,6793.22,7016.949,3525,220631.9,525895,543214.9,272886.8,220.6319,525.895,543.215,272.8868,44.09265,-9.92433,0.313813,-0.862985,20185.169,1562628.6,1562.6287,-0.02,-0.127,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:31.945Z,2026-04-24T07:26:31.945Z,0,2026-04-24T07:26:31.943Z,4/24/2026 12:56,Asia/Colombo,390657.15,390.657175,6100,7867,7125,6842,13967,4,0.277,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range,,
69eb1b2cc235adfdb7c39548,session_1777015056983,640108,2639,3954,3954,3177,2278,7044.068,7044.068,3531,176350.7,545314.3,545314.3,273351.3,176.3507,545.3143,545.3143,273.3513,47.65985,-9.885103,0.353039,-0.862985,19897.136,1540330.6,1540.3306,-0.039,-0.152,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:36.902Z,2026-04-24T07:26:36.902Z,0,2026-04-24T07:26:36.900Z,4/24/2026 12:56,Asia/Colombo,385082.65,385.08265,5816,7908,7131,6593,13724,4,0.307,forward_slouching,,,moderate,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b32c235adfdb7c3954a,session_1777015056983,645108,2681,3943,3993,3143,2362,6969.492,7308.475,3429,182853.5,539541,565783.3,265455,182.8535,539.541,565.7833,265.455,43.61245,-9.845877,0.313813,-0.784532,20068.967,1553632.8,1553.6328,-0.037,-0.153,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:42.107Z,2026-04-24T07:26:42.107Z,0,2026-04-24T07:26:42.104Z,4/24/2026 12:56,Asia/Colombo,388408.2,388.4082,5824,7936,7136,6624,13760,4,0.288,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range,,
69eb1b36c235adfdb7c3954c,session_1777015056983,650108,2694,3967,4009,3028,2388,7132.203,7416.949,3084,184866.3,552137.3,574180.8,238746.9,184.8663,552.1373,574.1808,238.7469,46.80235,-9.845877,0.353039,-0.784532,20021.152,1549931.3,1549.9313,-0.027,-0.165,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:46.897Z,2026-04-24T07:26:46.897Z,0,2026-04-24T07:26:46.894Z,4/24/2026 12:56,Asia/Colombo,387482.825,387.482825,5722,7976,7037,6661,13698,4,0.324,forward_slouching,,,moderate,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b3bc235adfdb7c3954e,session_1777015056983,655108,2693,3960,4004,3035,2386,7084.746,7383.051,3105,184711.4,548463.4,571556.6,240372.6,184.7114,548.4634,571.5566,240.3726,44.26415,-9.885103,0.392266,-0.784532,19958.797,1545104,1545.104,-0.028,-0.163,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:51.937Z,2026-04-24T07:26:51.937Z,0,2026-04-24T07:26:51.936Z,4/24/2026 12:56,Asia/Colombo,386276,386.276,5728,7964,7039,6653,13692,4,0.363,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range; ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b40c235adfdb7c39550,session_1777015056983,660108,2710,3965,4008,3100,2420,7118.644,7410.169,3300,187343.5,551087.6,573655.9,255468.5,187.3436,551.0876,573.6559,255.4685,44.4528,-9.885103,0.313813,-0.784532,20248.813,1567555.5,1567.5556,-0.031,-0.157,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:26:56.937Z,2026-04-24T07:26:56.937Z,0,2026-04-24T07:26:56.935Z,4/24/2026 12:56,Asia/Colombo,391888.875,391.8889,5810,7973,7108,6675,13783,4,0.29,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range,,
69eb1b45c235adfdb7c39552,session_1777015056983,665116,2717,3972,4010,3097,2434,7166.102,7423.729,3291,188427.4,554761.5,574705.6,254771.7,188.4274,554.7615,574.7056,254.7717,176.3706,-9.845877,0.509946,-0.784532,20314.831,1572666.2,1572.6662,-0.03,-0.157,TRUE,40,bad_posture,forward_slouching,2026-04-24T07:27:01.900Z,2026-04-24T07:27:01.900Z,0,2026-04-24T07:27:01.899Z,4/24/2026 12:57,Asia/Colombo,393166.55,393.16655,5814,7982,7107,6689,13796,4,0.474,forward_slouching,,,severe,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b4bc235adfdb7c39554,session_1777015056983,670116,2716,3964,4012,3178,2432,7111.864,7437.288,3534,188272.5,550562.8,575755.4,273583.5,188.2725,550.5627,575.7554,273.5835,177.2281,-9.845877,0.313813,-0.823759,20515.152,1588174.2,1588.1741,-0.037,-0.15,TRUE,100,good_posture,none,2026-04-24T07:27:07.527Z,2026-04-24T07:27:07.527Z,0,2026-04-24T07:27:07.525Z,4/24/2026 12:57,Asia/Colombo,397043.55,397.043525,5894,7976,7190,6680,13870,4,0.275,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b4fc235adfdb7c39556,session_1777015056983,675109,3159,3916,3965,3317,3477,6786.44,7118.644,3951,269170.9,525370.2,551087.6,305865.4,269.1709,525.3702,551.0876,305.8654,55.24015,-9.885103,0.353039,-0.745305,21333.084,1651494.1,1651.4941,-0.014,-0.098,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:27:11.931Z,2026-04-24T07:27:11.931Z,0,2026-04-24T07:27:11.929Z,4/24/2026 12:57,Asia/Colombo,412873.525,412.873525,6476,7881,7282,7075,14357,4,0.342,forward_slouching,,,moderate,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b54c235adfdb7c39558,session_1777015056983,680109,2582,3956,4026,3079,2164,7057.627,7532.204,3237,167525.4,546364,583103.2,250591.4,167.5254,546.364,583.1032,250.5914,58.7902,-9.845877,0.313813,-0.823759,19990.831,1547584,1547.584,-0.042,-0.17,TRUE,100,good_posture,none,2026-04-24T07:27:16.921Z,2026-04-24T07:27:16.921Z,0,2026-04-24T07:27:16.919Z,4/24/2026 12:57,Asia/Colombo,386896,386.896,5661,7982,7105,6538,13643,4,0.275,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b59c235adfdb7c3955a,session_1777015056983,685109,2557,3953,4021,3115,2114,7037.288,7498.305,3345,163654.7,544789.4,580478.9,258952.1,163.6547,544.7894,580.4789,258.9521,60.11075,-9.885103,0.313813,-0.823759,19994.593,1547875.1,1547.8751,-0.046,-0.169,TRUE,100,good_posture,none,2026-04-24T07:27:21.942Z,2026-04-24T07:27:21.942Z,0,2026-04-24T07:27:21.940Z,4/24/2026 12:57,Asia/Colombo,386968.775,386.968775,5672,7974,7136,6510,13646,4,0.277,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b5fc235adfdb7c3955c,session_1777015056983,690108,2455,3986,4018,3145,1928,7261.017,7477.966,3435,149255.5,562109.4,578904.4,265919.5,149.2555,562.1094,578.9044,265.9195,44.5557,-9.845877,0.313813,-0.784532,20101.983,1556188.8,1556.1888,-0.053,-0.177,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:27:27.002Z,2026-04-24T07:27:27.002Z,0,2026-04-24T07:27:27.000Z,4/24/2026 12:57,Asia/Colombo,389047.2,389.0472,5600,8004,7163,6441,13604,4,0.288,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range,,
69eb1b63c235adfdb7c39560,session_1777015056983,695116,2554,3954,4026,3105,2108,7044.068,7532.204,3315,163190.2,545314.3,583103.2,256629.7,163.1902,545.3143,583.1032,256.6297,176.5764,-9.845877,0.313813,-0.823759,19999.272,1548237.4,1548.2374,-0.046,-0.17,TRUE,100,good_posture,none,2026-04-24T07:27:31.917Z,2026-04-24T07:27:31.917Z,0,2026-04-24T07:27:31.916Z,4/24/2026 12:57,Asia/Colombo,387059.35,387.05935,5659,7980,7131,6508,13639,4,0.275,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b68c235adfdb7c39562,session_1777015056983,700109,2600,3944,4012,3141,2200,6976.271,7437.288,3423,170312.3,540065.8,575755.4,264990.5,170.3123,540.0658,575.7554,264.9905,47.1625,-9.885103,0.313813,-0.862985,20036.559,1551124,1551.124,-0.044,-0.162,TRUE,100,good_posture,none,2026-04-24T07:27:36.911Z,2026-04-24T07:27:36.911Z,0,2026-04-24T07:27:36.909Z,4/24/2026 12:57,Asia/Colombo,387781,387.781,5741,7956,7153,6544,13697,4,0.269,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b6dc235adfdb7c39564,session_1777015056983,705115,2621,3971,4023,3113,2242,7159.322,7511.864,3339,173563.8,554236.7,581528.6,258487.6,173.5638,554.2367,581.5286,258.4876,164.4514,-9.845877,0.274586,-0.784532,20252.186,1567816.7,1567.8167,-0.04,-0.165,TRUE,100,good_posture,none,2026-04-24T07:27:41.965Z,2026-04-24T07:27:41.965Z,0,2026-04-24T07:27:41.964Z,4/24/2026 12:57,Asia/Colombo,391954.175,391.954175,5734,7994,7136,6592,13728,4,0.253,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b72c235adfdb7c39566,session_1777015056983,710108,2629,3966,4030,3163,2258,7125.424,7559.322,3489,174802.4,551612.5,585202.5,270099.9,174.8024,551.6125,585.2025,270.0999,44.36705,-9.885103,0.274586,-0.862985,20431.746,1581717.3,1581.7173,-0.043,-0.16,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:27:46.962Z,2026-04-24T07:27:46.962Z,0,2026-04-24T07:27:46.959Z,4/24/2026 12:57,Asia/Colombo,395429.325,395.429325,5792,7996,7193,6595,13788,4,0.23,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range,,
69eb1b77c235adfdb7c39568,session_1777015056983,715108,2565,3974,4011,3171,2130,7179.661,7430.508,3513,164893.3,555811.3,575230.4,271957.8,164.8933,555.8113,575.2304,271.9578,44.0755,-9.885103,0.353039,-0.823759,20253.169,1567892.8,1567.8928,-0.047,-0.164,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:27:51.905Z,2026-04-24T07:27:51.905Z,0,2026-04-24T07:27:51.901Z,4/24/2026 12:57,Asia/Colombo,391973.2,391.9732,5736,7985,7182,6539,13721,4,0.314,forward_slouching,,,moderate,medium,Ultrasonic distance is in the forward-slouch range; ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b7cc235adfdb7c3956a,session_1777015056983,720109,2553,3914,3991,2807,2106,6772.881,7294.915,2614,163035.3,524320.5,564733.6,202362,163.0353,524.3205,564.7336,202.362,53.3365,-9.767424,0.509946,-0.784532,18787.796,1454451.4,1454.4514,-0.025,-0.192,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:27:56.942Z,2026-04-24T07:27:56.942Z,0,2026-04-24T07:27:56.939Z,4/24/2026 12:57,Asia/Colombo,363612.85,363.61285,5360,7905,6798,6467,13265,4,0.481,forward_slouching,,,moderate,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b82c235adfdb7c3956c,session_1777015056983,725109,2601,3943,4011,2742,2202,6969.492,7430.508,2484,170467.1,539541,575230.4,192298.1,170.4671,539.541,575.2304,192.2981,52.822,-9.845877,0.353039,-0.902212,19086,1477536.6,1477.5366,-0.016,-0.196,TRUE,70,bad_posture,forward_slouching,2026-04-24T07:28:02.050Z,2026-04-24T07:28:02.050Z,0,2026-04-24T07:28:02.048Z,4/24/2026 12:58,Asia/Colombo,369384.15,369.38415,5343,7954,6753,6544,13297,4,0.303,forward_slouching,,,moderate,medium,ADXL345 Y-axis/deviation indicates forward tilt,,
69eb1b86c235adfdb7c3956e,session_1777015056983,730109,2473,3989,4061,2846,1956.8,7281.356,7769.492,2692,151485.1,563683.9,601472.8,208400.3,151.4851,563.6839,601.4728,208.4003,52.80485,-9.92433,0.313813,-0.823759,19699.648,1525042.1,1525.0421,-0.033,-0.204,TRUE,100,good_posture,none,2026-04-24T07:28:06.914Z,2026-04-24T07:28:06.914Z,0,2026-04-24T07:28:06.912Z,4/24/2026 12:58,Asia/Colombo,381260.525,381.260525,5319,8050,6907,6462,13369,4,0.284,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b8bc235adfdb7c39570,session_1777015056983,735109,2453,3988,4056,2837,1924.8,7274.576,7735.593,2674,149007.8,563159.1,598848.6,207006.9,149.0078,563.1591,598.8486,207.0069,51.9645,-9.92433,0.313813,-0.823759,19608.969,1518022.4,1518.0224,-0.034,-0.207,TRUE,100,good_posture,none,2026-04-24T07:28:11.900Z,2026-04-24T07:28:11.900Z,0,2026-04-24T07:28:11.896Z,4/24/2026 12:58,Asia/Colombo,379505.6,379.5056,5290,8044,6893,6441,13334,4,0.284,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b90c235adfdb7c39572,session_1777015056983,740109,2488,4013,4047,2825,1980.8,7444.068,7674.576,2650,153343,576280.3,594124.9,205148.9,153.343,576.2803,594.1249,205.1489,65.2729,-9.845877,0.274586,-0.862985,19749.444,1528897.1,1528.8971,-0.028,-0.205,TRUE,100,good_posture,none,2026-04-24T07:28:16.941Z,2026-04-24T07:28:16.941Z,0,2026-04-24T07:28:16.939Z,4/24/2026 12:58,Asia/Colombo,382224.275,382.224275,5313,8060,6872,6501,13373,4,0.228,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b95c235adfdb7c39574,session_1777015056983,745109,2479,4013,4063,2813,1966.4,7444.068,7783.051,2626,152228.2,576280.3,602522.5,203291,152.2282,576.2803,602.5225,203.291,62.1859,-9.885103,0.313813,-0.862985,19819.519,1534322,1534.322,-0.029,-0.208,TRUE,100,good_posture,none,2026-04-24T07:28:21.931Z,2026-04-24T07:28:21.931Z,0,2026-04-24T07:28:21.930Z,4/24/2026 12:58,Asia/Colombo,383580.5,383.5805,5292,8076,6876,6492,13368,4,0.269,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b9ac235adfdb7c39576,session_1777015056983,750109,2454,4016,4063,2840,1926.4,7464.407,7783.051,2680,149131.7,577854.8,602522.5,207471.4,149.1317,577.8547,602.5225,207.4714,60.48805,-9.885103,0.274586,-0.784532,19853.858,1536980.4,1536.9803,-0.032,-0.208,TRUE,100,good_posture,none,2026-04-24T07:28:26.951Z,2026-04-24T07:28:26.951Z,0,2026-04-24T07:28:26.949Z,4/24/2026 12:58,Asia/Colombo,384245.1,384.245075,5294,8079,6903,6470,13373,4,0.255,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1b9fc235adfdb7c39578,session_1777015056983,755116,2459,3998,4070,2840,1934.4,7342.373,7830.508,2680,149751,568407.5,606196.4,207471.4,149.751,568.4075,606.1964,207.4714,175.7361,-9.845877,0.274586,-0.823759,19787.281,1531826.3,1531.8263,-0.034,-0.207,TRUE,100,good_posture,none,2026-04-24T07:28:31.970Z,2026-04-24T07:28:31.970Z,0,2026-04-24T07:28:31.964Z,4/24/2026 12:58,Asia/Colombo,382956.575,382.956575,5299,8068,6910,6457,13367,4,0.237,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1ba4c235adfdb7c3957a,session_1777015056983,760116,2462,4020,4070,2847,1939.2,7491.525,7830.508,2694,150122.6,579954.1,606196.4,208555.2,150.1226,579.954,606.1964,208.5552,176.5421,-9.845877,0.274586,-0.823759,19955.233,1544828.3,1544.8282,-0.032,-0.208,TRUE,100,good_posture,none,2026-04-24T07:28:36.958Z,2026-04-24T07:28:36.958Z,0,2026-04-24T07:28:36.957Z,4/24/2026 12:58,Asia/Colombo,386207.075,386.20705,5309,8090,6917,6482,13399,4,0.237,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1ba9c235adfdb7c3957c,session_1777015056983,765109,2467,4015,4071,2849,1947.2,7457.627,7837.288,2698,150741.9,577329.9,606721.3,208864.8,150.7419,577.3299,606.7213,208.8648,52.0674,-9.885103,0.274586,-0.862985,19940.115,1543657.9,1543.6579,-0.033,-0.207,TRUE,100,good_posture,none,2026-04-24T07:28:41.941Z,2026-04-24T07:28:41.941Z,0,2026-04-24T07:28:41.940Z,4/24/2026 12:58,Asia/Colombo,385914.475,385.914475,5316,8086,6920,6482,13402,4,0.23,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1baec235adfdb7c3957e,session_1777015056983,770109,2461,4011,4065,2868,1937.6,7430.508,7796.61,2736,149998.7,575230.4,603572.2,211806.6,149.9987,575.2304,603.5722,211.8066,52.0674,-9.885103,0.274586,-0.862985,19900.718,1540607.9,1540.6079,-0.034,-0.205,TRUE,100,good_posture,none,2026-04-24T07:28:46.933Z,2026-04-24T07:28:46.933Z,0,2026-04-24T07:28:46.931Z,4/24/2026 12:58,Asia/Colombo,385151.975,385.151975,5329,8076,6933,6472,13405,4,0.23,,,,normal,medium,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
69eb1bb3c235adfdb7c39580,session_1777015056983,775110,1846,3994,4066,2849,1046,7315.254,7803.39,2698,80975.77,566308.1,604096.9,208864.8,80.97577,566.3081,604.0969,208.8648,64.3468,-9.92433,0.11768,-0.862985,18862.644,1460245.57,1460.24557,-0.084,-0.264,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:28:51.983Z,2026-04-24T07:28:51.983Z,0,2026-04-24T07:28:51.981Z,4/24/2026 12:58,Asia/Colombo,365061.3925,365.0613925,4695,8060,6915,5840,12755,4,0.107,backward_slouching,,,moderate,medium,FSR pattern shows strong back pressure compared with normal posture,,
69eb1bb8c235adfdb7c39584,session_1777015056983,780109,1836,3973,4074,2800,1036,7172.881,7857.627,2600,80201.62,555286.4,608295.8,201278.2,80.20161,555.2864,608.2958,201.2782,61.5342,-9.885103,0,-0.941438,18666.508,1445062.02,1445.06201,-0.084,-0.269,TRUE,70,bad_posture,backward_slouching,2026-04-24T07:28:56.960Z,2026-04-24T07:28:56.960Z,0,2026-04-24T07:28:56.959Z,4/24/2026 12:58,Asia/Colombo,361265.505,361.2655025,4636,8047,6874,5809,12683,4,0.074,backward_slouching,,,moderate,medium,FSR pattern shows strong back pressure compared with normal posture,,
69eb1bbec235adfdb7c39586,session_1777015056983,785109,2643,3816,3775,2546,2286,6108.475,5875,2092,176970,472885.7,454811.3,161951.5,176.97,472.8857,454.8113,161.9515,59.73345,-9.885103,-0.039227,-0.784532,16361.475,1266618.5,1266.6185,0.011,-0.188,TRUE,100,good_posture,none,2026-04-24T07:29:02.021Z,2026-04-24T07:29:02.021Z,0,2026-04-24T07:29:02.016Z,4/24/2026 12:59,Asia/Colombo,316654.625,316.654625,5189,7591,6321,6459,12780,4,0.15,,,,normal,high,No bad-posture rule was triggered; sensor values are within acceptable prototype ranges,,
